id,latitude,longitude,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12,temp_min1,temp_min2,temp_min3,temp_min4,temp_min5,temp_min6,temp_min7,temp_min8,temp_min9,temp_min10,temp_min11,temp_min12,temp_max1,temp_max2,temp_max3,temp_max4,temp_max5,temp_max6,temp_max7,temp_max8,temp_max9,temp_max10,temp_max11,temp_max12
7517,55.58,14.334,7.93402767181396,6.17916679382324,27.5105113983154,613.304016113281,20.7388896942139,-1.72222220897675,22.4611110687256,8.90555572509766,2.76388883590698,15.7962961196899,0.98888885974884,602,64,35,19.8232917785645,188,116,152,142,50,36,45,35,40,46,57,49,64,62,62,56,-1.40555548667908,-1.72222220897675,-0.233333334326744,1.93333327770233,6.01666641235352,10.0611114501953,12.4611110687256,12.4833335876465,9.68333339691162,6.36666679382324,2.64444446563721,-0.155555561184883,2.64444446563721,2.51111102104187,4.8222222328186,9.2722225189209,14.4611110687256,18.5166664123535,20.7388896942139,20.5166664123535,16.1833343505859,11.6722221374512,6.88333320617676,4.06111097335815
7520,49.38,16.81,7.01629161834717,7.95791673660278,29.6229782104492,727.570983886719,21.7469997406006,-5.11700010299683,26.8640003204346,15.8888330459595,-0.724333345890045,15.8888330459595,-1.93433332443237,608,91,29,41.0854530334473,242,90,242,97,30,29,31,39,66,91,81,70,52,38,43,38,-5.11700010299683,-4.83099985122681,-1.50800001621246,1.93199992179871,6.87799978256226,9.6569995880127,11.2790002822876,11.0970001220703,7.78999996185303,3.74399995803833,-0.652999997138977,-3.8199999332428,-0.172000005841255,1.42499995231628,5.85699987411499,11.1579999923706,17.0699996948242,19.878999710083,21.7469997406006,21.673999786377,16.8239994049072,11.2130002975464,4.35900020599365,0.908999979496002
7521,49.38,16.81,7.01629161834717,7.95791673660278,29.6229782104492,727.570983886719,21.7469997406006,-5.11700010299683,26.8640003204346,15.8888330459595,-0.724333345890045,15.8888330459595,-1.93433332443237,608,91,29,41.0854530334473,242,90,242,97,30,29,31,39,66,91,81,70,52,38,43,38,-5.11700010299683,-4.83099985122681,-1.50800001621246,1.93199992179871,6.87799978256226,9.6569995880127,11.2790002822876,11.0970001220703,7.78999996185303,3.74399995803833,-0.652999997138977,-3.8199999332428,-0.172000005841255,1.42499995231628,5.85699987411499,11.1579999923706,17.0699996948242,19.878999710083,21.7469997406006,21.673999786377,16.8239994049072,11.2130002975464,4.35900020599365,0.908999979496002
7523,42.0945,-86.3253,9.48254203796387,10.2872505187988,28.1057052612305,979.118713378906,28.2520008087158,-8.35000038146973,36.6020011901855,20.3493328094482,-1.5348334312439,21.3066673278809,-2.97250008583069,960,103,42,21.4480438232422,285,163,273,178,56,42,65,91,85,91,91,91,103,79,86,80,-8.35000038146973,-6.99700021743774,-2.33700013160706,2.96399998664856,8.68099975585938,14.0430002212524,16.6909999847412,15.71399974823,11.298999786377,5.48199987411499,0.194000005722046,-5.31699991226196,-0.568000018596649,1.46899998188019,7.57399988174438,14.3579998016357,20.9549999237061,26.0510005950928,28.2520008087158,27.0890007019043,23.0510005950928,16.5920009613037,8.76300048828125,1.92799997329712
7525,42.036,-86.511,9.63562488555908,9.30258274078369,26.3858165740967,949.534301757812,27.5949993133545,-7.66100025177002,35.2560005187988,20.4869995117188,-1.19383335113525,21.1628341674805,-2.26183342933655,943,98,42,21.2396793365479,277,161,272,173,54,42,65,89,83,93,88,91,98,77,86,77,-7.66100025177002,-6.18200016021729,-2.07599997520447,3.12599992752075,8.59000015258789,14.0430002212524,17.234001159668,16.5410003662109,12.4160003662109,6.65999984741211,1.26400005817413,-4.14300012588501,-0.0600000061094761,1.84100008010864,6.97499990463257,13.1269998550415,19.7360000610352,24.9759998321533,27.5949993133545,26.5879993438721,22.5480003356934,16.3560009002686,9.1269998550415,2.6340000629425
7529,42.0333,-86.5128,9.63562488555908,9.30258274078369,26.3858165740967,949.534301757812,27.5949993133545,-7.66100025177002,35.2560005187988,20.4869995117188,-1.19383335113525,21.1628341674805,-2.26183342933655,943,98,42,21.2396793365479,277,161,272,173,54,42,65,89,83,93,88,91,98,77,86,77,-7.66100025177002,-6.18200016021729,-2.07599997520447,3.12599992752075,8.59000015258789,14.0430002212524,17.234001159668,16.5410003662109,12.4160003662109,6.65999984741211,1.26400005817413,-4.14300012588501,-0.0600000061094761,1.84100008010864,6.97499990463257,13.1269998550415,19.7360000610352,24.9759998321533,27.5949993133545,26.5879993438721,22.5480003356934,16.3560009002686,9.1269998550415,2.6340000629425
7530,42.0333,-86.5128,9.63562488555908,9.30258274078369,26.3858165740967,949.534301757812,27.5949993133545,-7.66100025177002,35.2560005187988,20.4869995117188,-1.19383335113525,21.1628341674805,-2.26183342933655,943,98,42,21.2396793365479,277,161,272,173,54,42,65,89,83,93,88,91,98,77,86,77,-7.66100025177002,-6.18200016021729,-2.07599997520447,3.12599992752075,8.59000015258789,14.0430002212524,17.234001159668,16.5410003662109,12.4160003662109,6.65999984741211,1.26400005817413,-4.14300012588501,-0.0600000061094761,1.84100008010864,6.97499990463257,13.1269998550415,19.7360000610352,24.9759998321533,27.5949993133545,26.5879993438721,22.5480003356934,16.3560009002686,9.1269998550415,2.6340000629425
7566,42.093,-86.359,9.58612537384033,9.99324989318848,27.6744651794434,971.014038085938,28.0930004119873,-8.01700019836426,36.1100006103516,20.4389991760254,-1.34616661071777,21.3435001373291,-2.73016667366028,950,102,42,21.5783271789551,283,161,272,175,55,42,64,90,84,91,90,91,102,78,85,78,-8.01700019836426,-6.7209997177124,-2.12100005149841,3.1269998550415,8.7810001373291,14.1660003662109,16.9650001525879,16.0230007171631,11.5900001525879,5.80299997329712,0.486000001430511,-5.00799989700317,-0.397000014781952,1.62800002098083,7.55100011825562,14.1569995880127,20.6860008239746,25.7759990692139,28.0930004119873,27.0380001068115,22.9249992370605,16.5510005950928,8.85099983215332,2.1340000629425
7568,42.093,-86.359,9.58612537384033,9.99324989318848,27.6744651794434,971.014038085938,28.0930004119873,-8.01700019836426,36.1100006103516,20.4389991760254,-1.34616661071777,21.3435001373291,-2.73016667366028,950,102,42,21.5783271789551,283,161,272,175,55,42,64,90,84,91,90,91,102,78,85,78,-8.01700019836426,-6.7209997177124,-2.12100005149841,3.1269998550415,8.7810001373291,14.1660003662109,16.9650001525879,16.0230007171631,11.5900001525879,5.80299997329712,0.486000001430511,-5.00799989700317,-0.397000014781952,1.62800002098083,7.55100011825562,14.1569995880127,20.6860008239746,25.7759990692139,28.0930004119873,27.0380001068115,22.9249992370605,16.5510005950928,8.85099983215332,2.1340000629425
7717,41.273,-86.625,9.85391712188721,11.1948337554932,28.9302082061768,1012.13537597656,29.0520000457764,-9.64400005340576,38.6959991455078,19.8761672973633,-3.27316665649414,21.861499786377,-3.27316665649414,976,109,43,24.3374614715576,303,163,302,163,50,43,72,94,95,109,99,94,93,76,81,70,-9.64400005340576,-7.51200008392334,-1.95000004768372,3.40000009536743,9.31700038909912,14.5559997558594,16.8020000457764,15.710000038147,11.4119997024536,5.17199993133545,-0.0659999996423721,-6.11899995803833,-0.708000004291534,2.12599992752075,8.60300064086914,15.7510004043579,22.2849998474121,27.2450008392334,29.0520000457764,27.8039989471436,24.1260013580322,17.4769992828369,9.43699932098389,2.21799993515015
7757,41.273,-86.625,9.85391712188721,11.1948337554932,28.9302082061768,1012.13537597656,29.0520000457764,-9.64400005340576,38.6959991455078,19.8761672973633,-3.27316665649414,21.861499786377,-3.27316665649414,976,109,43,24.3374614715576,303,163,302,163,50,43,72,94,95,109,99,94,93,76,81,70,-9.64400005340576,-7.51200008392334,-1.95000004768372,3.40000009536743,9.31700038909912,14.5559997558594,16.8020000457764,15.710000038147,11.4119997024536,5.17199993133545,-0.0659999996423721,-6.11899995803833,-0.708000004291534,2.12599992752075,8.60300064086914,15.7510004043579,22.2849998474121,27.2450008392334,29.0520000457764,27.8039989471436,24.1260013580322,17.4769992828369,9.43699932098389,2.21799993515015
7767,41.273,-86.625,9.85391712188721,11.1948337554932,28.9302082061768,1012.13537597656,29.0520000457764,-9.64400005340576,38.6959991455078,19.8761672973633,-3.27316665649414,21.861499786377,-3.27316665649414,976,109,43,24.3374614715576,303,163,302,163,50,43,72,94,95,109,99,94,93,76,81,70,-9.64400005340576,-7.51200008392334,-1.95000004768372,3.40000009536743,9.31700038909912,14.5559997558594,16.8020000457764,15.710000038147,11.4119997024536,5.17199993133545,-0.0659999996423721,-6.11899995803833,-0.708000004291534,2.12599992752075,8.60300064086914,15.7510004043579,22.2849998474121,27.2450008392334,29.0520000457764,27.8039989471436,24.1260013580322,17.4769992828369,9.43699932098389,2.21799993515015
7917,42.0945,-86.3253,9.48254203796387,10.2872505187988,28.1057052612305,979.118713378906,28.2520008087158,-8.35000038146973,36.6020011901855,20.3493328094482,-1.5348334312439,21.3066673278809,-2.97250008583069,960,103,42,21.4480438232422,285,163,273,178,56,42,65,91,85,91,91,91,103,79,86,80,-8.35000038146973,-6.99700021743774,-2.33700013160706,2.96399998664856,8.68099975585938,14.0430002212524,16.6909999847412,15.71399974823,11.298999786377,5.48199987411499,0.194000005722046,-5.31699991226196,-0.568000018596649,1.46899998188019,7.57399988174438,14.3579998016357,20.9549999237061,26.0510005950928,28.2520008087158,27.0890007019043,23.0510005950928,16.5920009613037,8.76300048828125,1.92799997329712
7947,42.0945,-86.3253,9.48254203796387,10.2872505187988,28.1057052612305,979.118713378906,28.2520008087158,-8.35000038146973,36.6020011901855,20.3493328094482,-1.5348334312439,21.3066673278809,-2.97250008583069,960,103,42,21.4480438232422,285,163,273,178,56,42,65,91,85,91,91,91,103,79,86,80,-8.35000038146973,-6.99700021743774,-2.33700013160706,2.96399998664856,8.68099975585938,14.0430002212524,16.6909999847412,15.71399974823,11.298999786377,5.48199987411499,0.194000005722046,-5.31699991226196,-0.568000018596649,1.46899998188019,7.57399988174438,14.3579998016357,20.9549999237061,26.0510005950928,28.2520008087158,27.0890007019043,23.0510005950928,16.5920009613037,8.76300048828125,1.92799997329712
8037,41.3423,-86.7368,9.82295799255371,11.1295833587646,28.8772563934326,1010.9814453125,28.8419990539551,-9.69900035858154,38.5410003662109,21.7878322601318,-3.2868332862854,21.7878322601318,-3.2868332862854,982,111,43,24.3896503448486,304,164,304,164,50,43,72,94,94,111,98,95,94,77,83,71,-9.69900035858154,-7.44600009918213,-1.98099994659424,3.40799999237061,9.32400035858154,14.6020002365112,16.7390003204346,15.6909999847412,11.3879995346069,5.16799974441528,-0.0689999982714653,-6.02699995040894,-0.814999997615814,2.09800004959106,8.40199947357178,15.6750001907349,22.3269996643066,27.2859992980957,28.8419990539551,27.5669994354248,24.0850009918213,17.5960006713867,9.42199993133545,2.16799998283386
8057,41.3423,-86.7368,9.82295799255371,11.1295833587646,28.8772563934326,1010.9814453125,28.8419990539551,-9.69900035858154,38.5410003662109,21.7878322601318,-3.2868332862854,21.7878322601318,-3.2868332862854,982,111,43,24.3896503448486,304,164,304,164,50,43,72,94,94,111,98,95,94,77,83,71,-9.69900035858154,-7.44600009918213,-1.98099994659424,3.40799999237061,9.32400035858154,14.6020002365112,16.7390003204346,15.6909999847412,11.3879995346069,5.16799974441528,-0.0689999982714653,-6.02699995040894,-0.814999997615814,2.09800004959106,8.40199947357178,15.6750001907349,22.3269996643066,27.2859992980957,28.8419990539551,27.5669994354248,24.0850009918213,17.5960006713867,9.42199993133545,2.16799998283386
8077,41.3423,-86.7368,9.82295799255371,11.1295833587646,28.8772563934326,1010.9814453125,28.8419990539551,-9.69900035858154,38.5410003662109,21.7878322601318,-3.2868332862854,21.7878322601318,-3.2868332862854,982,111,43,24.3896503448486,304,164,304,164,50,43,72,94,94,111,98,95,94,77,83,71,-9.69900035858154,-7.44600009918213,-1.98099994659424,3.40799999237061,9.32400035858154,14.6020002365112,16.7390003204346,15.6909999847412,11.3879995346069,5.16799974441528,-0.0689999982714653,-6.02699995040894,-0.814999997615814,2.09800004959106,8.40199947357178,15.6750001907349,22.3269996643066,27.2859992980957,28.8419990539551,27.5669994354248,24.0850009918213,17.5960006713867,9.42199993133545,2.16799998283386
8132,42.036,-86.511,9.63562488555908,9.30258274078369,26.3858165740967,949.534301757812,27.5949993133545,-7.66100025177002,35.2560005187988,20.4869995117188,-1.19383335113525,21.1628341674805,-2.26183342933655,943,98,42,21.2396793365479,277,161,272,173,54,42,65,89,83,93,88,91,98,77,86,77,-7.66100025177002,-6.18200016021729,-2.07599997520447,3.12599992752075,8.59000015258789,14.0430002212524,17.234001159668,16.5410003662109,12.4160003662109,6.65999984741211,1.26400005817413,-4.14300012588501,-0.0600000061094761,1.84100008010864,6.97499990463257,13.1269998550415,19.7360000610352,24.9759998321533,27.5949993133545,26.5879993438721,22.5480003356934,16.3560009002686,9.1269998550415,2.6340000629425
8171,42.036,-86.511,9.63562488555908,9.30258274078369,26.3858165740967,949.534301757812,27.5949993133545,-7.66100025177002,35.2560005187988,20.4869995117188,-1.19383335113525,21.1628341674805,-2.26183342933655,943,98,42,21.2396793365479,277,161,272,173,54,42,65,89,83,93,88,91,98,77,86,77,-7.66100025177002,-6.18200016021729,-2.07599997520447,3.12599992752075,8.59000015258789,14.0430002212524,17.234001159668,16.5410003662109,12.4160003662109,6.65999984741211,1.26400005817413,-4.14300012588501,-0.0600000061094761,1.84100008010864,6.97499990463257,13.1269998550415,19.7360000610352,24.9759998321533,27.5949993133545,26.5879993438721,22.5480003356934,16.3560009002686,9.1269998550415,2.6340000629425
8214,49,2,11.1703329086304,7.89383316040039,34.8129348754883,555.065551757812,24.1040000915527,1.42900002002716,22.6749992370605,16.4521675109863,7.34633350372314,18.16233253479,4.58949995040894,619,60,42,10.4935855865479,167,140,149,154,51,45,46,49,60,53,54,42,52,58,51,58,1.42900002002716,1.54500007629395,3.68400001525879,5.34999990463257,9.13199996948242,11.8970003128052,13.9650001525879,13.7849998474121,11.0539999008179,7.99300003051758,4.22000026702881,2.62700009346008,6.55900001525879,7.7810001373291,11.3990001678467,14.3190002441406,18.496000289917,21.3309993743896,23.8920001983643,24.1040000915527,20.261999130249,15.4709997177124,10.19700050354,7.59600019454956
8222,56.0328,14.775,7.53787899017334,6.82575750350952,29.23805809021,620.728515625,20.9545459747314,-2.39090919494629,23.3454551696777,8.2060604095459,2.3575758934021,15.5606060028076,0.539393961429596,565,60,33,20.4436626434326,173,106,155,130,46,34,39,33,35,50,58,47,60,56,57,50,-1.88181817531586,-2.39090919494629,-1.11818182468414,1.20909094810486,5.5,9.5090913772583,11.8363637924194,11.6454544067383,8.60909080505371,5.436363697052,1.88181817531586,-0.736363649368286,2.36363649368286,2.22727274894714,4.65454530715942,9.56363677978516,15.2636365890503,18.9636363983154,20.9545459747314,20.4545459747314,15.7727270126343,11.1454544067383,6.39090919494629,3.654545545578
8227,62.7989,17.9103,3.45670747756958,7.92926836013794,26.1765785217285,808.066528320312,19.7999992370605,-10.4914636611938,30.2914619445801,3.88028454780579,-2.53069114685059,13.9038619995117,-6.11361789703369,697,81,37,26.4031715393066,229,125,195,145,53,37,44,44,40,51,71,73,73,75,81,55,-10.3512191772461,-10.4914636611938,-6.45609760284424,-2.45975613594055,2.38292670249939,7.75,10.6317071914673,9.35975646972656,5.14878034591675,0.932926833629608,-4.1426830291748,-8.39999961853027,-3.17195129394531,-2.54512190818787,1.25243902206421,5.51585388183594,12.7024393081665,17.7109756469727,19.7999992370605,18.1707324981689,12.7670736312866,7.21341466903687,1.3621951341629,-1.7219512462616
8230,56.68,16.5,7.0488224029541,7.4347825050354,29.2132911682129,660.814270019531,21.4260864257812,-4.02391290664673,25.4499988555908,14.8625001907349,1.60108709335327,15.6177539825439,-0.48115935921669,525,56,31,19.6001758575439,161,100,151,121,37,36,33,31,37,46,54,51,56,43,53,48,-3.34565210342407,-4.02391290664673,-2.0228259563446,0.498913049697876,4.90978288650513,9.32608699798584,11.6847829818726,11.2195653915405,7.94347858428955,4.41739130020142,1.0326087474823,-1.66304349899292,1.41521739959717,1.69891309738159,4.42282629013062,9.03260898590088,14.9054346084595,19.1967391967773,21.4260864257812,20.8532600402832,16.0478267669678,11.1445655822754,6.01956510543823,3.03152179718018
8231,56.3,16,7.41511297225952,6.22937870025635,26.8468456268311,636.046020507812,20.4644069671631,-2.73898315429688,23.20339012146,8.37372875213623,2.00395488739014,15.6214694976807,0.266666680574417,583,61,35,17.7174186706543,172,113,154,144,48,39,39,35,39,49,56,49,58,53,61,57,-2.15593218803406,-2.73898315429688,-1.14915251731873,1.31186437606812,5.65762710571289,10.0661020278931,12.4423732757568,12.244068145752,9.14745807647705,5.65593194961548,1.95593214035034,-0.832203388214111,1.93050849437714,1.98644065856934,4.13728809356689,8.4762716293335,13.9576272964478,18.29660987854,20.4644069671631,20.2152538299561,15.918643951416,11.1966104507446,6.36779689788818,3.41016960144043
8233,41.1876,-87.1923,9.80004119873047,11.4717493057251,29.3861103057861,1018.50128173828,29.0669994354248,-9.9709997177124,39.0379981994629,19.8379993438721,-3.45883345603943,21.8008327484131,-3.45883345603943,969,111,38,28.3974380493164,314,149,305,149,44,38,71,99,102,111,101,93,92,72,79,67,-9.9709997177124,-7.82400035858154,-1.98500001430511,3.2979998588562,9.17199993133545,14.3909997940063,16.5710010528564,15.5790004730225,11.2679996490479,4.81400012969971,-0.189000010490417,-6.35400009155273,-0.89599996805191,2.05200004577637,8.37599945068359,15.7729997634888,22.4429988861084,27.3839988708496,29.0669994354248,27.8129997253418,24.5240001678467,17.996000289917,9.65900039672852,2.24000000953674
8234,56.4606,15.8127,6.71374988555908,7.30049991607666,29.5196304321289,649.037658691406,20.8010005950928,-3.9300000667572,24.7310009002686,7.35283327102661,5.0794997215271,15.1055002212524,-0.6828333735466,645,67,37,18.4978904724121,193,123,168,161,54,43,44,37,42,55,59,54,66,60,67,64,-3.42000007629395,-3.9300000667572,-2.13299989700317,0.279000014066696,4.72900009155273,8.9980001449585,11.1549997329712,10.6640005111694,7.53499984741211,4.19999980926514,0.718999981880188,-2.03399991989136,1.17900002002716,1.45299994945526,3.89600014686584,8.85499954223633,14.8509998321533,18.8299999237061,20.8010005950928,20.185001373291,15.4440002441406,10.6660003662109,5.55299997329712,2.65499997138977
8235,48.8,17.1,9.55424976348877,8.91699981689453,30.671070098877,765.677490234375,25.3010005950928,-3.7720000743866,29.0729999542236,18.8453330993652,1.52849996089935,18.8453330993652,-0.0216667260974646,659,94,30,41.3508949279785,264,96,264,102,33,30,33,43,71,88,94,82,59,41,46,39,-3.7720000743866,-2.85800004005432,0.621999979019165,4.38700008392334,9.32899951934814,12.2489995956421,13.7239999771118,13.4019994735718,9.72200012207031,5.31099987030029,1.27999997138977,-2.24699997901917,1.77999997138977,4.15299987792969,9.24600028991699,15.0460004806519,20.5869998931885,23.5149993896484,25.3010005950928,24.8810005187988,19.8929996490479,14.0060005187988,6.93100023269653,2.81399989128113
8236,49.33,15.76,7.31741666793823,8.31666660308838,30.1284828186035,732.4892578125,22.5590000152588,-5.04500007629395,27.6040000915527,16.2775001525879,-1.67733335494995,16.2775001525879,-1.67733335494995,568,83,26,41.8034706115723,228,84,228,84,26,26,33,41,62,83,80,65,46,34,40,32,-5.04500007629395,-4.57200002670288,-1.2059999704361,2.10400009155273,6.90199995040894,9.72799968719482,11.335000038147,11.1630001068115,7.93900012969971,3.79800009727478,-0.572000026702881,-3.66499996185303,0.296000003814697,1.91699993610382,6.44700002670288,11.7069997787476,17.5179996490479,20.3589992523193,22.5209999084473,22.5590000152588,17.4409999847412,11.4090003967285,4.53000020980835,1.00499999523163
8237,55.8,13.1,8.09083366394043,6.57566690444946,28.0867366790771,643.591064453125,21.2959995269775,-2.1159999370575,23.4119987487793,8.81683349609375,2.92733335494995,16.2211666107178,0.581333339214325,635,66,32,21.2128219604492,194,115,171,145,51,32,46,37,42,54,61,56,66,63,65,62,-2.00399994850159,-2.1159999370575,-0.416999995708466,2.27699995040894,6.79099988937378,10.5390005111694,12.6940002441406,12.3579998016357,9.31599998474121,6.1419997215271,2.45900011062622,-0.402999997138977,1.99699997901917,2.27300000190735,5.13399982452393,10.4130001068115,16.2660007476807,19.3209991455078,21.1190013885498,21.2959995269775,16.5370006561279,11.6770000457764,6.76999998092651,3.7409999370575
8238,51.15,0.4,9.85116672515869,7.5533332824707,37.5526161193848,469.818298339844,21.3379993438721,1.22399997711182,20.1139984130859,5.44883346557617,14.1156663894653,15.827166557312,4.49149990081787,767,86,46,24.8253993988037,253,149,152,221,86,52,60,49,48,55,46,51,70,83,84,83,1.53200006484985,1.22399997711182,2.62199997901917,3.90100002288818,6.92400026321411,9.72700023651123,11.918999671936,11.7829999923706,9.77200031280518,7.08299970626831,3.87800002098083,2.52900004386902,6.88800001144409,7.02500009536743,9.69299983978271,12.1300001144409,15.9280004501343,18.9069995880127,21.2889995574951,21.3379993438721,18.2029991149902,14.2670001983643,10.1149997711182,7.75099992752075
8239,51,7,10.6019163131714,7.63133335113525,32.8568572998047,595.136840820312,23.5429992675781,0.31700000166893,23.2259998321533,16.6258335113525,6.51000022888184,18.0768337249756,3.49499988555908,811,84,50,14.7056407928467,237,170,236,187,64,50,66,54,69,84,84,68,71,63,65,73,0.473000019788742,0.31700000166893,2.85599994659424,5.06500005722046,9.35499954223633,12.1490001678467,14.121000289917,13.7110004425049,10.6820001602173,7.22599983215332,3.66300010681152,1.81700003147125,5.39300012588501,6.53399991989136,10.2740001678467,14.0139999389648,19.113000869751,21.4740009307861,23.5429992675781,23.4629993438721,19.2449989318848,14.3780002593994,9.14400005340576,6.43599987030029
8240,55.705,13.196,8.21020793914795,6.39475011825562,27.3572177886963,649.71728515625,21.3880004882812,-1.98699998855591,23.375,8.84366703033447,3.01800012588501,16.4704990386963,0.671333372592926,634,66,33,20.6826648712158,193,116,168,148,52,33,45,38,42,52,60,56,66,62,65,63,-1.89499998092651,-1.98699998855591,-0.234999999403954,2.46000003814697,7.05000019073486,10.8409996032715,12.996000289917,12.7209997177124,9.57299995422363,6.31500005722046,2.53399991989136,-0.21900001168251,2.0220000743866,2.31200003623962,5.1710000038147,10.3870000839233,16.298999786377,19.5809993743896,21.3880004882812,21.2959995269775,16.4340000152588,11.5819997787476,6.62400007247925,3.79500007629395
8241,55.9473,13.821,6.8120002746582,7.06466674804688,29.6510810852051,633.537963867188,20.4330005645752,-3.39300012588501,23.826000213623,3.71833324432373,5.51333332061768,14.8876667022705,-0.573500037193298,789,82,46,19.9376850128174,241,152,195,202,70,51,59,47,46,62,72,61,80,78,82,81,-3.21000003814697,-3.39300012588501,-1.63100004196167,0.857999980449677,5.17700004577637,8.85200023651123,10.9949998855591,10.6979999542236,7.73699998855591,4.51300001144409,0.871999979019165,-2.11199998855591,1.13699996471405,1.44799995422363,4.14599990844727,9.39299964904785,15.1370000839233,18.6650009155273,20.4330005645752,19.6830005645752,15.0530004501343,10.6809997558594,5.66699981689453,2.68899989128113
8242,56.1494,15.7884,7.60073900222778,6.13911294937134,26.637622833252,633.745422363281,20.5629024505615,-2.48387098312378,23.0467739105225,8.54758071899414,5.56801080703735,15.7755374908447,0.509408593177795,525,58,29,22.6114292144775,166,93,133,113,46,35,32,29,32,39,49,45,57,51,58,52,-1.93387091159821,-2.48387098312378,-0.929032266139984,1.51129031181335,5.92419338226318,10.2306451797485,12.6177415847778,12.4951610565186,9.3322582244873,5.8903226852417,2.25161290168762,-0.532258093357086,2.19516134262085,2.12096762657166,4.08709669113159,8.61612892150879,14.1983871459961,18.3774185180664,20.5629024505615,20.3693542480469,15.9709672927856,11.2983875274658,6.54193544387817,3.70483875274658
8243,43.7703,11.2547,14.5133333206177,10.2620000839233,35.9351501464844,677.497619628906,30.681999206543,2.125,28.556999206543,10.5594997406006,23.1258335113525,23.1258335113525,6.61783313751221,917,121,40,28.4254360198975,316,160,160,221,67,66,72,85,68,60,40,60,83,107,121,88,2.125,2.68099999427795,4.88000011444092,7.50799989700317,11.6149997711182,15.1380004882812,17.6609992980957,17.6679992675781,14.4200000762939,10.4029998779297,5.66400003433228,2.82500004768372,10.0699996948242,11.6169996261597,14.6280002593994,17.7560005187988,23.0170001983643,26.9340000152588,30.681999206543,30.6720008850098,25.8910007476807,20.0639991760254,14.0120000839233,10.3889999389648
8244,48.6103,2.3086,11.0845003128052,8.20966625213623,34.9288063049316,572.132568359375,24.6079998016357,1.10399997234344,23.503999710083,16.5154991149902,5.17483329772949,18.2983341217041,4.30616664886475,620,60,43,8.73242568969727,165,145,148,151,50,46,49,50,60,50,55,43,54,55,53,55,1.18500006198883,1.10399997234344,3.39599990844727,5.16400003433228,9.03999996185303,11.8100004196167,13.9300003051758,13.6789999008179,10.7679996490479,7.68599987030029,3.79800009727478,2.19600009918213,6.39499998092651,7.58199977874756,11.3870000839233,14.3090000152588,18.5499992370605,21.4220008850098,24.3409996032715,24.6079998016357,20.6529998779297,15.5030002593994,10.1470003128052,7.375
8246,35,-79.18,16.21262550354,12.8614168167114,39.0758209228516,767.191833496094,32.3460006713867,-0.568000018596649,32.9140014648438,25.47216796875,11.688666343689,25.47216796875,6.49516677856445,1195,140,74,20.1732006072998,380,240,380,279,101,94,110,74,95,115,140,125,101,81,75,84,-0.568000018596649,0.580000042915344,4.59200000762939,8.7519998550415,13.668999671936,18.1490001678467,20.5520000457764,19.9099998474121,16.6200008392334,9.53299999237061,4.78900003433228,0.805000007152557,11.1160001754761,13.6579999923706,18.3899993896484,23.5149993896484,27.298999786377,30.689001083374,32.3460006713867,31.1870002746582,28.5149993896484,23.2969989776611,18.3279991149902,13.3800001144409
8247,56.07,13.74,6.99687480926514,7.33008337020874,30.2396183013916,640.243591308594,20.8120002746582,-3.42799997329712,24.2399997711182,3.83916664123535,5.79200029373169,15.1449995040894,-0.487333327531815,784,81,44,20.5030498504639,239,149,195,202,71,50,59,46,44,63,71,61,80,77,81,81,-3.21300005912781,-3.42799997329712,-1.59700000286102,0.978999972343445,5.3289999961853,9.00399971008301,11.1459999084473,10.7299995422363,7.68499994277954,4.45599985122681,0.912999987602234,-2.0220000743866,1.23199999332428,1.57800006866455,4.47300004959106,9.84500026702881,15.7230005264282,19.0739994049072,20.8120002746582,20.1040000915527,15.4139995574951,10.9619998931885,5.79699993133545,2.92900013923645
8249,57.7,15.8,6.17374992370605,8.72616672515869,31.2128143310547,705.686218261719,22.1110000610352,-5.84600019454956,27.9570007324219,15.2880001068115,0.792999982833862,15.2880001068115,-2.05433344841003,620,79,32,28.3868789672852,214,102,214,123,38,34,32,36,48,68,79,67,59,54,54,51,-5.18599987030029,-5.84600019454956,-3.38800001144409,-0.555999994277954,4.04500007629395,8.25599956512451,10.4079999923706,9.61200046539307,6.22399997711182,2.75300002098083,-0.689000010490417,-3.90499997138977,0.279000014066696,0.779999971389771,4.16799974441528,9.60000038146973,16.5049991607666,20.3409996032715,22.1110000610352,21,15.3819999694824,10.1470003128052,4.5770001411438,1.55200004577637
8256,56.4,12.9,7.00812530517578,6.63258361816406,28.4599151611328,636.266418457031,19.9710006713867,-3.33400011062622,23.3050003051758,7.63283348083496,5.83249998092651,15.0328330993652,-0.465666681528091,882,91,49,21.6927795410156,263,164,242,213,72,51,65,49,50,73,86,83,91,85,87,90,-3.07599997520447,-3.33400011062622,-1.36000001430511,1.16600000858307,5.85599994659424,9.47700023651123,11.5869998931885,11.1669998168945,8.24900054931641,4.94199991226196,1.2039999961853,-1.57599997520447,1.08200001716614,1.32299995422363,4.37099981307983,9.51599979400635,15.4460000991821,18.4060001373291,19.9710006713867,19.5890007019043,15.0520000457764,10.6090002059937,5.74100017547607,2.78699994087219
